111,23,0,60,2,2,11
22,5,0,80.13567054,2,2,11
86,18,0,116.1689852,2,2,11
100,20,0,87.21431014,2,2,11
120,24,0,85.59554978,2,2,11
59,12,0,76,2,2,11
38,8,0,192.3826681,2,2,11
75,15,0,91.15817741,2,2,11
125,25,0,76.51529001,2,2,11
34,7,0,104.0037649,2,2,11
33,7,0,123.4132622,2,2,11
91,19,0,208.6622726,2,3,11
76,16,0,94.27261168,2,2,11
51,11,0,100.829713,2,2,11
25,5,0,86.42541597,2,2,11
81,17,0,79.14785946,2,2,11
103,21,0,102.91248,2,2,11
60,12,0,71.49029628,2,2,11
35,7,0,136.2688973,2,2,11
106,22,0,105.8467989,2,2,11
38,8,0,122.9047747,0,2,11
39,8,0,99.55666403,2,2,11
35,7,0,105.8998675,2,2,11
39,8,0,86.56481777,2,2,11
27,6,0,79.02470936,2,2,11
19,4,0,106.5651154,2,2,11
30,6,0,91.30986519,2,2,11
19,4,0,116.951408,2,3,11
119,24,0,73.6826038,2,2,11
30,6,0,77.8098446,2,2,11
23,5,0,106.1916882,2,2,11
49,10,0,109.6920948,2,2,11
110,22,0,85.84994984,2,2,11
121,25,0,82.14556424,2,2,11
112,23,0,104.9264849,2,2,11
106,22,0,116.9422473,0,2,11
9,2,0,169.2468502,2,3,11
86,18,0,88.26526894,2,2,11
106,22,0,124.2523802,2,2,11
16,4,0,217.449149,2,3,11
39,8,0,91.693624,2,3,11
65,13,0,85.3196057,2,2,11
1,1,0,135.1482308,2,3,11
44,9,0,103.5131383,2,3,11
52,11,0,158.2734075,2,2,11
94,19,0,116.1060235,2,2,11
9,2,0,114.5559538,2,2,11
73,15,0,104.3588978,2,3,11
120,24,0,82.05596926,2,2,11
4,1,0,96.72005887,2,2,11
4,1,0,91.04725367,2,2,11
40,8,0,71.65113549,2,2,11
118,24,0,67.80324162,2,3,11
88,18,0,144.3228594,2,2,11
114,23,0,98.36503442,2,3,11
108,22,0,134.9576317,2,2,11
97,20,0,105.8766802,0,2,11
38,8,0,103.8151841,2,2,11
20,4,0,86.6574649,2,2,11
76,16,0,92.45436552,2,2,11
109,22,0,113.0494002,0,3,11
79,16,0,83.95448563,2,3,11
81,17,0,102.9188541,2,2,11
54,11,0,102.0916905,2,3,11
88,18,0,140.9523094,2,3,11
4,1,0,145.5917124,2,2,11
124,25,0,92.01893748,2,2,11
4,1,0,76,2,3,11
113,23,0,142.8305843,2,3,11
116,24,0,140.124802,2,2,11
62,13,0,98.77896005,2,2,11
120,24,0,89.33829811,2,2,11
19,4,0,81.93141605,2,3,11
8,2,0,377.1733024,2,2,11
55,11,0,86.01702006,2,3,11
110,22,0,133.9089504,2,2,11
69,14,0,81.97338426,2,2,11
117,24,0,81.3191758,2,2,11
49,10,0,88.26463266,2,2,11
6,2,0,86.10319914,2,2,11
17,4,0,77.42509275,2,3,11
55,11,0,110.9766799,2,2,11
15,3,0,92.25528225,2,2,11
22,5,0,92.51073333,2,2,11
51,11,0,106.4080732,2,2,11
45,9,0,72,2,2,11
115,23,0,118.5081541,2,2,11
80,16,0,87.5549565,2,2,11
80,16,0,127.675895,2,2,11
114,23,0,113.8677122,0,3,11
84,17,0,99.42826811,2,2,11
78,16,0,181.8466223,2,2,11
15,3,0,104.538464,0,2,11
118,24,0,93.66634026,2,2,11
16,4,0,114.7504344,2,2,11
9,2,0,127.6203061,2,3,11
70,14,0,236.0377304,2,2,11
39,8,0,120.0175573,2,2,11
56,12,0,161.3899353,2,2,11
108,22,0,42,2,2,11
122,25,0,97.74714869,2,2,11
46,10,0,107.378777,2,3,11
33,7,0,92.89543459,2,2,11
72,15,0,99.7063151,2,2,11
32,7,0,120.3683257,2,2,11
122,25,0,80.10569772,2,2,10
5,1,0,199.3670994,2,2,10
69,14,0,121.9564533,2,3,10
2,1,0,95.89697018,2,3,10
103,21,0,210.9532044,2,3,10
95,19,0,112.6026735,2,3,10
30,6,0,78.09163408,2,2,10
10,2,0,109.1576483,2,2,10
24,5,0,112.4114684,2,2,10
50,10,0,44,2,2,10
56,12,0,100.8208666,2,2,10
36,8,0,90.32009657,2,2,10
25,5,0,161.6769289,2,3,10
8,2,0,88.34822655,2,3,10
28,6,0,87.678226,2,3,10
68,14,0,192.6909653,2,3,10
100,20,0,118.8110423,2,3,10
71,15,0,96.35373346,2,2,10
84,17,0,99.3210109,2,3,10
74,15,0,101.0134113,2,3,10
118,24,0,107.8972294,2,3,10
123,25,0,178.3070515,2,2,10
82,17,0,156.1801146,2,3,10
82,17,0,106.1537439,2,2,10
24,5,0,243.7571157,2,3,10
98,20,0,70,2,3,10
45,9,0,92.12198282,2,3,10
100,20,0,167.8023577,2,2,10
101,21,0,144.6868203,2,2,10
86,18,0,97.86873353,2,2,10
110,22,0,91.59615753,2,2,10
50,10,0,121.9692398,2,2,10
17,4,0,77.61878399,2,3,10
116,24,0,121.8656729,2,3,10
96,20,0,160.904107,2,2,10
61,13,0,116.729673,2,2,10
22,5,0,202.974547,2,3,10
89,18,0,135.6384621,2,3,10
83,17,0,92.95966998,2,3,10
32,7,0,142.1033551,2,2,10
32,7,0,92.5688011,2,3,10
109,22,0,185.1358386,2,3,10
34,7,0,139.0207183,2,3,10
91,19,0,149.3757227,2,3,10
99,20,0,131.7711798,2,2,10
44,9,0,174.7896127,2,3,10
97,20,0,129.9575712,2,3,10
107,22,0,124.7127691,2,2,10
14,3,0,102.636787,2,2,10
91,19,0,90.78536635,2,3,10
36,8,0,108.8000878,2,3,10
2,1,0,197.2629701,2,2,10
15,3,0,171.9320603,2,3,10
5,1,0,118.4122942,2,2,10
89,18,0,121.6529662,2,2,10
125,25,0,122.2665521,2,3,10
104,21,0,106.0700716,2,3,10
72,15,0,149.5109021,2,2,10
62,13,0,115.0372639,2,2,10
83,17,0,141.1740396,2,3,10
49,10,0,136.0741211,2,2,10
4,1,0,107.8074257,2,3,10
41,9,0,158.5289323,2,2,10
69,14,0,120.9968893,2,3,10
121,25,0,104.3048446,2,2,10
124,25,0,100.5443444,2,3,10
120,24,0,134.4155922,2,2,10
90,18,0,138.7385359,2,2,10
69,14,0,157.3611014,2,2,10
36,8,0,126.4421439,2,2,10
83,17,0,207.1057725,2,3,10
40,8,0,146.2563405,2,2,10
81,17,0,122.4068491,2,2,10
29,6,0,251.2312868,2,3,10
43,9,0,138.2995385,2,3,10
95,19,0,125.161379,2,2,10
95,19,0,121.471679,2,2,10
82,17,0,144.4395353,2,3,10
1,1,0,157.6689777,2,3,10
74,15,0,144.0108045,2,2,10
93,19,0,296.481002,2,3,10
98,20,0,103.0873823,2,3,10
98,20,0,174.9872031,2,3,10
110,22,0,95.13334114,2,2,10
14,3,0,181.5795218,2,2,10
104,21,0,166.8248827,2,2,10
90,18,0,92.6741077,2,3,10
29,6,0,201.1658303,2,3,10
121,25,0,152.045834,2,2,10
57,12,0,118.2814953,2,2,10
56,12,0,91.0445087,2,3,10
88,18,0,101.6851632,2,3,10
67,14,0,167.902473,2,3,10
66,14,0,144.3310242,2,3,10
108,22,0,98.20343909,2,2,10
102,21,0,96.68694566,2,3,10
25,5,0,153.4059559,2,3,10
39,8,0,50,2,2,10
99,20,0,322.3813901,2,3,10
68,14,0,107.2409581,2,3,10
102,21,0,149.044925,2,2,10
99,20,0,88.82544212,2,3,10
77,16,0,116.096762,2,3,10
48,10,0,134.1989868,2,3,10
123,25,0,152.8997021,2,2,10
34,7,0,163.5070801,2,3,10
124,25,0,146.6880645,2,3,10
20,4,0,83.54272074,2,2,10
51,11,0,188.1154214,2,2,10
119,24,0,103.9227749,2,2,10
91,19,0,97.13194251,2,3,10
72,15,0,202.7425086,2,3,10
82,17,0,95.28813646,2,3,10
85,17,0,115.418834,2,2,10
38,8,0,120.8819914,2,3,10
46,10,0,194.259339,2,3,10
75,15,0,83.70257186,2,2,10
115,23,0,151.8536261,2,2,10
46,10,0,84.42082621,2,2,10
61,13,0,129.3840834,2,2,10
13,3,0,109.7276303,2,2,10
26,6,0,124.4335397,2,3,10
99,20,0,106.8921308,2,3,10
4,1,0,251.0482576,2,2,10
50,10,0,96.14855995,2,2,10
44,9,0,139.5689902,2,3,10
45,9,0,103.3202209,2,2,10
55,11,0,141.1211357,2,2,10
108,22,0,113.8268102,2,2,10
38,8,0,150.1464423,2,3,10
117,24,0,150.4184273,2,2,10
5,1,0,116.0943366,2,3,10
87,18,0,120.6890807,2,3,10
25,5,0,141.7865371,2,3,10
81,17,0,93.96036956,2,2,10
96,20,0,96.50704925,2,3,10
98,20,0,139.6475075,2,2,10
53,11,0,121.4104797,2,2,10
65,13,0,128.5261811,2,2,10
106,22,0,74.16787891,2,3,10
25,5,0,91.62331824,2,2,10
119,24,0,127.8677323,2,2,10
41,9,0,168.0188907,2,2,10
89,18,0,136.9096212,2,3,10
98,20,0,182.4227352,2,3,10
111,23,0,181.7694643,2,3,10
34,7,0,185.3729078,2,2,10
87,18,0,273.3348905,2,3,10
88,18,0,110.8836055,2,2,10
71,15,0,155.7808272,2,2,10
3,1,0,167.201132,2,2,10
110,22,0,95.55673948,2,3,10
94,19,0,77.19607963,2,2,10
76,16,0,95.01243863,2,3,10
20,4,0,94.89459403,2,2,10
54,11,0,182.9622782,2,3,10
63,13,0,105.0133961,2,3,10
95,19,0,116.2333482,2,2,10
123,25,0,135.6336069,2,3,10
70,14,0,97.30305739,2,2,10
48,10,0,101.4568906,2,3,10
35,7,0,78.46377227,2,3,10
86,18,0,196.7000583,2,3,10
93,19,0,175.7037196,2,2,10
41,9,0,122.8172519,2,3,10
64,13,0,203.8460512,2,2,10
12,3,0,86.80654038,2,2,10
97,20,0,108.6500792,2,3,10
102,21,0,122.9073336,2,3,10
102,21,0,308.2902987,2,3,10
35,7,0,120.1460235,2,2,10
84,17,0,144.8184695,2,3,10
38,8,0,97.95143507,2,3,10
125,25,0,124.8728281,2,2,10
63,13,0,95.50251684,2,3,10
97,20,0,169.3177233,2,2,10
51,11,0,224.4776519,2,2,10
84,17,0,168.8481587,2,2,10
8,2,0,128.6622822,2,2,10
109,22,0,355.7176261,2,2,10
53,11,0,101.95334,2,3,10
76,16,0,184.0285456,2,2,10
41,9,0,106.7728806,2,2,10
2,1,0,115.2221688,2,2,10
103,21,0,78.04790989,2,3,10
56,12,0,81.67123295,2,2,10
92,19,0,80.51851654,2,2,10
48,10,0,134.8034886,2,2,10
20,4,0,115.6510403,2,2,10
53,11,0,119.5690921,2,2,10
112,23,0,191.4652238,2,3,10
53,11,0,118.297868,2,2,10
86,18,0,144.4857636,2,2,10
13,3,0,110.68373,2,2,10
74,15,0,92.20779119,2,2,10
97,20,0,110.7387587,2,2,10
4,1,0,104.0195989,2,3,10
96,20,0,159.560419,2,3,10
91,19,0,133.8519187,2,1,10
10,2,0,241.9628143,2,2,10
89,18,0,140.7853503,2,2,10
105,21,0,105.3036483,2,2,10
4,1,0,150.8947704,2,2,10
102,21,0,106.1349972,2,3,10
93,19,0,75.56089236,2,3,10
13,3,0,111.3186754,2,2,10
12,3,0,150.1745178,2,2,10
65,13,0,116.4212385,2,2,10
42,9,0,158.3050168,2,3,10
5,1,0,129.4573506,2,2,10
45,9,0,179.3260822,2,2,10
34,7,0,91.58070016,2,3,10
22,5,0,97.29290252,2,2,10
33,7,0,106.2726358,2,3,10
81,17,0,98.77492469,2,3,10
52,11,0,114.3450522,2,3,10
124,25,0,179.4448115,2,3,10
15,3,0,95.76100631,2,3,10
48,10,0,124.8217625,2,3,10
90,18,0,190.3321753,2,3,10
51,11,0,118.3858085,2,2,10
94,19,0,161.6781935,2,3,10
24,5,0,148.2048343,2,2,10
120,24,0,91.22370695,2,2,10
86,18,0,159.98608,2,2,10
88,18,0,169.4178362,2,2,10
59,12,0,89.16357105,2,3,10
2,1,0,91.45986565,2,3,10
55,11,0,173.2462742,2,2,10
78,16,0,123.8452629,2,2,10
76,16,0,103.1538847,2,3,10
35,7,0,154.3127498,2,2,10
12,3,0,228.7679646,2,3,10
58,12,0,95.65935954,2,2,10
84,17,0,152.1546843,2,2,10
35,7,0,140.487502,2,2,10
68,14,0,469.9349194,2,3,10
49,10,0,121.2168551,2,2,10
112,23,0,89.72600834,2,3,10
19,4,0,156.0649166,2,3,10
72,15,0,94.9095117,2,3,10
9,2,0,192.7242196,2,3,10
21,5,0,122.8302361,2,3,10
125,25,0,124.1562243,2,3,10
4,1,0,190.3725917,2,2,10
46,10,0,262.7902084,2,3,10
69,14,0,74.67026612,2,2,10
18,4,0,130.1845121,2,3,10
18,4,0,98.74521885,2,2,10
103,21,0,96.59915218,2,3,10
47,10,0,148.5867542,2,3,10
50,10,0,99.5271376,2,3,10
99,20,0,57.05973629,2,2,10
86,18,0,88.54542472,2,3,10
36,8,0,102.334567,2,2,10
81,17,0,86.32145851,2,3,10
95,19,0,89.79127135,2,3,10
108,22,0,211.6746212,2,3,10
37,8,0,194.7467301,2,2,10
43,9,0,366.393951,2,3,10
115,23,0,286.7753791,2,3,10
113,23,0,107.6173008,2,3,10
8,2,0,100.8997752,2,2,10
10,2,0,85.99677815,2,2,10
71,15,0,48,2,2,10
34,7,0,115.3146395,2,2,10
78,16,0,128.7965594,2,3,10
90,18,0,147.1110076,2,1,10
58,12,0,165.4054712,2,3,10
3,1,0,178.175635,2,2,10
23,5,0,121.0675368,2,2,10
77,16,0,147.7191449,2,2,10
87,18,0,175.1046505,2,3,10
79,16,0,114.2142182,2,3,10
28,6,0,92.38456951,2,2,10
27,6,0,54,2,3,10
104,21,0,86.49587107,2,3,10
41,9,0,158.814679,2,2,10
48,10,0,130.5475129,2,3,10
94,19,0,138.5895667,2,3,10
97,20,0,113.920361,2,3,10
80,16,0,121.1686698,2,3,10
25,5,0,118.2329811,2,3,10
38,8,0,136.4686177,2,2,10
93,19,0,112.453545,2,2,10
42,9,0,106.8666871,2,3,10
118,24,0,118.1032815,2,2,10
91,19,0,114.758499,2,3,10
113,23,0,173.1201302,2,3,10
124,25,0,121.9612151,2,3,10
41,9,0,193.9925786,2,3,10
3,1,0,201.6844233,2,3,10
95,19,0,100.3263096,2,2,10
75,15,0,381.1458364,2,3,10
38,8,0,87.20859479,2,3,10
61,13,0,92.0242076,2,2,10
87,18,0,178.7790863,2,2,10
19,4,0,122.0328373,2,3,10
96,20,0,109.4760596,2,3,10
82,17,0,80.43687576,2,3,10
15,3,0,93.62756558,2,2,10
40,8,0,111.3925163,2,3,10
66,14,0,78.77155422,2,2,10
58,12,0,104.1014269,2,2,10
89,18,0,130.8590598,2,3,10
18,4,0,100.2270838,2,2,10
81,17,0,111.2849539,2,3,10
44,9,0,134.320792,2,2,10
63,13,0,108.831633,2,2,10
10,2,0,133.4052457,2,2,10
88,18,0,129.1773787,2,2,10
99,20,0,99.2945768,2,3,10
85,17,0,181.2967529,2,1,10
40,8,0,146.0604044,2,2,10
85,17,0,109.6799784,2,2,10
86,18,0,68.19275891,2,2,10
109,22,0,136.0474603,2,2,10
28,6,0,178.3195375,2,3,10
91,19,0,143.2127891,2,2,10
8,2,0,88.64709841,2,2,10
6,2,0,99.07129846,2,2,10
93,19,0,106.7468639,2,2,10
125,25,0,92.69989189,2,2,10
17,4,0,102.1481236,2,2,10
18,4,0,78.28698798,2,2,10
27,6,0,62,2,3,10
85,17,0,121.5354867,2,3,10
5,1,0,105.3408939,2,3,10
45,9,0,248.2936262,0,3,10
87,18,0,198.3201558,2,3,10
96,20,0,98.9673402,2,3,10
54,11,0,164.8546217,2,3,10
51,11,0,126.3902882,2,2,10
93,19,0,95.41770818,2,3,10
15,3,0,214.448711,2,3,10
5,1,0,351.6659327,2,3,10
92,19,0,109.7081409,2,2,10
16,4,0,78,2,2,10
109,22,0,149.4990434,2,3,10
51,11,0,71.74843714,2,2,10
48,10,0,125.722439,2,3,10
102,21,0,126.0502693,2,2,10
38,8,0,124.1959381,2,2,10
61,13,0,106.189284,2,3,10
102,21,0,126.4834457,2,3,10
9,2,0,92.15318182,2,3,10
70,14,0,98.93359923,2,3,10
77,16,0,116.3172637,2,3,10
27,6,0,211.5887097,2,2,10
60,12,0,82.67740056,2,2,10
41,9,0,203.7082537,2,2,10
47,10,0,91.19051442,2,3,10
94,19,0,136.6747449,2,3,10
98,20,0,200.8330967,2,3,10
91,19,0,112.4197655,2,2,10
111,23,0,144.6288908,2,2,10
110,22,0,56,2,3,10
79,16,0,108.1406613,2,2,10
82,17,0,130.6281565,2,2,10
33,7,0,102.4553516,2,2,10
61,13,0,106.2525619,2,2,10
44,9,0,132.5648753,2,2,10
47,10,0,147.3002767,2,2,10
75,15,0,104.5866805,2,2,10
26,6,0,106.4667612,2,3,10
12,3,0,153.8012825,2,3,10
44,9,0,129.7568998,2,2,10
49,10,0,144.3378698,2,3,10
95,19,0,99.07179819,2,2,10
110,22,0,114.4011362,2,2,10
2,1,0,87.78287808,2,2,10
113,23,0,82.09150312,2,2,10
1,1,0,106.1146695,2,2,10
41,9,0,87.41524669,2,2,10
83,17,0,253.2326307,2,2,10
56,12,0,86.99444904,2,3,10
58,12,0,145.6217741,2,3,10
80,16,0,164.730273,2,2,10
105,21,0,85.5713773,2,3,10
66,14,0,107.9818913,2,2,10
97,20,0,104.6420719,2,2,10
122,25,0,98.39591591,2,2,10
14,3,0,104.4980877,2,3,10
96,20,0,94.03169599,2,3,10
52,11,0,104.7935869,2,2,10
116,24,0,139.5432343,2,3,10
40,8,0,99.14146253,2,3,10
105,21,0,236.3257281,2,3,10
90,18,0,98.5940147,2,3,10
84,17,0,121.4593517,2,3,10
58,12,0,162.7946895,2,2,10
47,10,0,95.93423973,2,2,10
125,25,0,239.5342269,2,3,10
87,18,0,85.29846393,2,3,10
42,9,0,136.8708524,2,3,10
124,25,0,179.1252066,2,3,10
35,7,0,129.9689568,2,2,10
78,16,0,92.71124616,2,2,10
58,12,0,177.5009167,2,3,10
10,2,0,107.6798132,2,3,10
32,7,0,149.9604283,2,2,10
31,7,0,235.128646,2,1,10
115,23,0,263.3966443,2,2,10
32,7,0,88,2,3,10
13,3,0,145.3970296,2,3,10
113,23,0,111.1263236,2,3,10
77,16,0,117.2337828,2,2,10
85,17,0,278.4984867,2,2,10
37,8,0,125.1426452,2,2,10
113,23,0,142.6135422,2,3,10
20,4,0,146.0956922,2,3,10
9,2,0,169.0047028,2,3,10
14,3,0,140.0258086,2,2,10
17,4,0,112.6079143,2,3,10
42,9,0,152.8095299,2,3,10
83,17,0,88.79211096,2,3,10
30,6,0,147.7612063,2,2,10
15,3,0,271.0847398,2,3,10
108,22,0,129.4849873,2,2,10
120,24,0,94.52542614,2,2,10
102,21,0,216.3984824,2,2,10
40,8,0,157.1294692,2,3,10
38,8,0,237.9602071,2,3,10
83,17,0,160.1678609,2,2,10
24,5,0,98.74896685,2,3,10
78,16,0,132.6680174,2,3,10
42,9,0,82.25020152,2,2,10
91,19,0,177.3593996,2,3,10
74,15,0,142.627836,2,2,10
37,8,0,103.7212158,2,2,10
34,7,0,129.3435883,2,3,10
14,3,0,189.034182,2,3,10
84,17,0,165.0176682,2,3,10
110,22,0,242.0387296,2,3,10
21,5,0,152.6454163,2,3,10
34,7,0,98.02906711,2,3,10
6,2,0,119.1886978,2,2,10
125,25,0,106.6611037,2,3,10
24,5,0,117.3873976,2,3,10
69,14,0,244.9032635,2,3,10
118,24,0,114.9269466,2,3,10
69,14,0,116.593095,2,2,10
6,2,0,122.6308037,2,2,10
34,7,0,132.5341991,2,2,10
8,2,0,154.7868876,2,2,10
50,10,0,89.05013718,2,2,10
2,1,0,100.0134997,2,2,10
6,2,0,118.9613505,2,3,10
32,7,0,120.0524538,2,2,10
94,19,0,184.2234331,2,3,10
34,7,0,92.22977906,2,3,10
94,19,0,181.6126561,2,2,10
112,23,0,129.1836081,2,2,10
46,10,0,253.6079695,2,3,10
113,23,0,99.74639076,2,3,10
8,2,0,150.7104007,2,3,10
10,2,0,164.3955171,2,2,10
8,2,0,100.5121431,2,3,10
112,23,0,286.9146907,2,3,10
42,9,0,144.5561705,2,2,10
10,2,0,109.1178961,2,2,10
32,7,0,110.9452731,2,3,10
120,24,0,104.5416179,2,2,10
91,19,0,126.2922432,2,2,10
29,6,0,84.37160696,2,2,10
12,3,0,101.1993337,2,2,10
104,21,0,135.8846371,2,3,10
124,25,0,123.3958257,2,3,10
56,12,0,75.51296738,2,3,10
37,8,0,113.0647432,2,1,10
100,20,0,234.8039941,2,3,10
99,20,0,132.5391475,2,3,10
44,9,0,192.047156,2,3,10
44,9,0,260.6940769,2,2,10
37,8,0,142.4019793,2,2,10
61,13,0,80.85511132,2,3,10
33,7,0,167.0779911,2,3,10
13,3,0,105.9263881,2,2,10
84,17,0,132.1498395,2,3,10
86,18,0,91.03842733,2,2,10
53,11,0,130.830512,2,2,10
71,15,0,144.2462261,2,3,10
95,19,0,124.9028314,2,3,10
86,18,0,98.44865566,2,2,10
99,20,0,106.9318266,2,3,10
16,4,0,334.2930793,2,2,10
109,22,0,225.6585204,2,3,10
49,10,0,86.5918067,2,3,10
8,2,0,91.52654888,2,3,10
79,16,0,160.7330303,2,3,10
75,15,0,140.0011924,2,2,10
121,25,0,117.6068668,2,3,10
123,25,0,143.1634762,2,3,10
54,11,0,109.9896806,2,2,10
79,16,0,206.3449958,2,3,10
15,3,0,120.7485603,2,2,10
50,10,0,87.11625617,2,3,10
64,13,0,115.360846,2,3,10
69,14,0,102.0926785,2,3,10
46,10,0,172.8476373,2,2,10
46,10,0,91.28323683,2,2,10
70,14,0,178.3173096,2,3,10
13,3,0,121.567645,2,2,10
69,14,0,239.8926472,2,2,10
96,20,0,240.6528916,2,2,10
8,2,0,82.40182209,2,3,10
49,10,0,140.11531,2,2,10
123,25,0,132.6269919,2,3,10
34,7,0,111.214119,2,3,10
61,13,0,141.7626421,2,2,10
108,22,0,79.39104803,2,2,10
52,11,0,103.9946138,2,2,10
79,16,0,170.3512943,2,2,10
28,6,0,104.1734768,2,2,10
48,10,0,123.3858452,2,2,10
112,23,0,156.239775,2,3,10
74,15,0,84.77164235,2,3,10
14,3,0,111.8238036,2,3,10
32,7,0,101.8305287,2,2,10
33,7,0,232.2915175,2,2,10
81,17,0,183.4002402,2,3,10
16,4,0,172.1854528,2,3,10
46,10,0,96.62961211,2,3,10
85,17,0,166.1591121,2,2,10
83,17,0,123.1380381,2,3,10
40,8,0,88.07991866,2,2,10
87,18,0,143.426614,2,3,10
77,16,0,83.31474406,2,2,10
40,8,0,731.1070634,2,3,10
82,17,0,153.9926423,2,3,10
119,24,0,153.6731478,2,2,10
44,9,0,168.8001884,2,3,10
